image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
2bc2766a3baebb74.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc2766a3baebb74.jpg,887,100,1024,326,0,0.7192875742912292,1024,681
2bc2766a3baebb74.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc2766a3baebb74.jpg,793,15,896,153,0,0.8459517359733582,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,996,194,1024,302,0,0.30080437660217285,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,358,139,438,238,0,0.5570753216743469,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,647,198,719,272,0,0.5574203133583069,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,778,224,850,336,0,0.6800496578216553,1024,681
2bc953ffe0c7ee22.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc953ffe0c7ee22.jpg,661,33,894,227,0,0.34236761927604675,1024,683
2bc953ffe0c7ee22.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc953ffe0c7ee22.jpg,266,102,486,313,0,0.46048590540885925,1024,683
2bc9cf53ba2c8fb4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc9cf53ba2c8fb4.jpg,465,52,606,253,0,0.8483541011810303,1024,683
2bda15085fcfa640.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bda15085fcfa640.jpg,233,835,254,865,0,0.27488797903060913,768,1024
2bdbc5dd9f4e55be.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdbc5dd9f4e55be.jpg,132,52,407,323,0,0.9162883162498474,681,1024
2bdc26b35957d80a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdc26b35957d80a.jpg,271,42,431,252,0,0.7595125436782837,683,1024
2bdde9e5d33a70c8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdde9e5d33a70c8.jpg,633,752,660,790,0,0.43447086215019226,683,1024
2be14e8d1cedd872.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be14e8d1cedd872.jpg,969,358,1022,511,0,0.6272019743919373,1024,685
2be14e8d1cedd872.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be14e8d1cedd872.jpg,398,52,645,328,0,0.9376533627510071,1024,685
2be1c0fd46d190a6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be1c0fd46d190a6.jpg,629,182,836,364,0,0.2837848365306854,1024,765
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,549,81,671,224,0,0.3524530231952667,1024,683
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,724,141,858,284,0,0.6094323992729187,1024,683
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,142,125,281,277,0,0.6379730105400085,1024,683
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,387,82,492,225,0,0.6640163064002991,1024,683
2bee1a1d5ab9a8d0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bee1a1d5ab9a8d0.jpg,339,29,652,401,0,0.48519444465637207,721,1024
2bef8cea6ea0f6aa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bef8cea6ea0f6aa.jpg,76,87,482,414,0,0.9597752690315247,686,1024
2bef90166f79b628.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bef90166f79b628.jpg,501,67,805,380,0,0.8259307146072388,1024,761
2befee16bf538d50.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2befee16bf538d50.jpg,335,170,561,466,0,0.28428009152412415,1024,683
2bf02c509ee403ba.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf02c509ee403ba.jpg,189,121,400,322,0,0.2619444727897644,1024,768
2bf02c509ee403ba.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf02c509ee403ba.jpg,586,93,713,220,0,0.30277761816978455,1024,768
2bf16f642fe8f0b3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf16f642fe8f0b3.jpg,814,231,895,311,0,0.37842896580696106,1024,768
2bf279341b890675.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf279341b890675.jpg,244,44,640,449,0,0.790937602519989,768,1024
2bf67140c6b232aa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf67140c6b232aa.jpg,549,89,757,393,0,0.49993324279785156,1024,678
2bf67140c6b232aa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf67140c6b232aa.jpg,124,120,399,394,0,0.6517393589019775,1024,678
2bfd02bce5456b93.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bfd02bce5456b93.jpg,2,470,135,669,0,0.307364821434021,1024,768
2bff3d6d1fccfcde.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bff3d6d1fccfcde.jpg,632,159,752,277,0,0.8525007367134094,1024,768
2c00b57e1f96b9d6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c00b57e1f96b9d6.jpg,469,158,519,212,0,0.5639833211898804,1024,768
2c02e00f4b1096a6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c02e00f4b1096a6.jpg,604,103,1003,554,0,0.8610872030258179,1024,683
2c02e00f4b1096a6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c02e00f4b1096a6.jpg,37,39,376,433,0,0.8737609386444092,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,921,51,960,98,0,0.30692461133003235,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,547,76,700,273,0,0.36133837699890137,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,818,60,851,98,0,0.3971293270587921,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,110,125,178,185,0,0.7993819117546082,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,739,109,881,277,0,0.8344555497169495,1024,683
2c07a9d32f033a15.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07a9d32f033a15.jpg,191,263,305,364,0,0.30093392729759216,1024,768
2c07a9d32f033a15.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07a9d32f033a15.jpg,0,236,71,339,0,0.3290851414203644,1024,768
2c07a9d32f033a15.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07a9d32f033a15.jpg,94,292,164,362,0,0.44860267639160156,1024,768
2c098db1f8515d73.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c098db1f8515d73.jpg,345,210,473,409,0,0.6436120271682739,1024,640
2c098db1f8515d73.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c098db1f8515d73.jpg,661,271,798,464,0,0.70110023021698,1024,640
2c098db1f8515d73.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c098db1f8515d73.jpg,214,261,318,410,0,0.9060299396514893,1024,640
2c0b211e4c515af6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c0b211e4c515af6.jpg,297,267,447,400,0,0.7491965293884277,1024,768
2c0b211e4c515af6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c0b211e4c515af6.jpg,507,245,633,344,0,0.8603218197822571,1024,768
2c104e2fbbb0b6d4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c104e2fbbb0b6d4.jpg,781,161,941,342,0,0.41349858045578003,1024,683
2c104e2fbbb0b6d4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c104e2fbbb0b6d4.jpg,443,125,619,290,0,0.6876688599586487,1024,683
2c104e2fbbb0b6d4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c104e2fbbb0b6d4.jpg,66,162,281,373,0,0.7651084661483765,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,449,66,614,277,0,0.318085640668869,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,624,125,829,300,0,0.43762314319610596,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,10,207,119,308,0,0.5734400749206543,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,166,119,390,354,0,0.6726484894752502,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,618,156,656,194,0,0.3843196630477905,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,440,181,494,248,0,0.43726062774658203,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,818,178,853,221,0,0.6486080884933472,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,263,195,395,308,0,0.8252662420272827,1024,683
2c14b03f08eed9e5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c14b03f08eed9e5.jpg,246,49,456,257,0,0.6869252920150757,1024,768
2c1504039e123dd0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1504039e123dd0.jpg,338,25,442,153,0,0.9569273591041565,685,1024
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,635,88,736,216,0,0.36903926730155945,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,828,91,925,219,0,0.4787772595882416,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,164,160,261,280,0,0.6006898880004883,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,353,103,447,220,0,0.7406970858573914,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,478,53,571,186,0,0.8107185959815979,1024,688
2c16d5e365b47795.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c16d5e365b47795.jpg,486,277,577,389,0,0.7177881598472595,1024,683
2c1ba26c37016ba8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1ba26c37016ba8.jpg,404,20,755,479,0,0.26987236738204956,1024,683
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,219,366,351,517,0,0.2929353713989258,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,837,438,905,506,0,0.32476386427879333,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,108,285,144,337,0,0.39789605140686035,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,601,369,768,590,0,0.40222445130348206,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,835,173,871,227,0,0.5108447074890137,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,504,302,569,377,0,0.5240011215209961,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,114,325,231,432,0,0.6441096067428589,1024,768
2c2025fbd0df805e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2025fbd0df805e.jpg,623,119,882,435,0,0.6296853423118591,1024,1017
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,461,434,491,480,0,0.3014632761478424,768,1024
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,229,288,314,372,0,0.49252262711524963,768,1024
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,516,433,580,492,0,0.6019465327262878,768,1024
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,119,384,181,449,0,0.6584374308586121,768,1024
2c235c9ca0a4af4c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c235c9ca0a4af4c.jpg,387,296,464,396,0,0.5691588521003723,1024,683
2c235c9ca0a4af4c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c235c9ca0a4af4c.jpg,661,205,740,304,0,0.6536284685134888,1024,683
2c2a20fd20c1fea3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2a20fd20c1fea3.jpg,519,98,546,119,0,0.27393248677253723,683,1024
2c2a20fd20c1fea3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2a20fd20c1fea3.jpg,356,192,507,343,0,0.8825364112854004,683,1024
2c2b33720e79352a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2b33720e79352a.jpg,176,30,394,237,0,0.311825692653656,1024,683
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,595,306,604,315,0,0.2591736316680908,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,944,289,964,305,0,0.4140925407409668,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,756,326,774,345,0,0.4190901517868042,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,338,261,350,275,0,0.4696931540966034,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,689,347,738,403,0,0.4889320433139801,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,950,339,984,371,0,0.4890298545360565,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,321,332,353,361,0,0.5012624859809875,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,522,339,586,394,0,0.5028395652770996,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,669,336,692,371,0,0.5131086707115173,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,403,327,448,375,0,0.5386563539505005,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,180,324,205,353,0,0.6129131317138672,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,814,326,862,382,0,0.6342297792434692,1024,684
2c327d726d735ee2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c327d726d735ee2.jpg,458,0,541,94,0,0.25783151388168335,1024,768
2c327d726d735ee2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c327d726d735ee2.jpg,324,144,473,360,0,0.5221097469329834,1024,768
2c350dee243c1c6e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c350dee243c1c6e.jpg,730,113,980,314,0,0.38032007217407227,1024,683
2c365048109c5c4e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c365048109c5c4e.jpg,195,405,284,523,0,0.2994682192802429,1024,678
2c365048109c5c4e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c365048109c5c4e.jpg,524,97,616,225,0,0.5081610083580017,1024,678
2c36f984d517e4c2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c36f984d517e4c2.jpg,435,154,618,449,0,0.3636438548564911,883,1024
2c36f984d517e4c2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c36f984d517e4c2.jpg,229,121,351,261,0,0.6791779398918152,883,1024
2c37d7cb9411b433.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c37d7cb9411b433.jpg,165,63,762,950,0,0.9853461384773254,906,1024
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,988,66,1015,102,0,0.25491195917129517,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,159,51,181,77,0,0.2638743221759796,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,264,62,294,96,0,0.31237414479255676,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,518,47,532,68,0,0.42426449060440063,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,426,4,445,33,0,0.43144652247428894,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,75,65,140,129,0,0.4371652603149414,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,477,24,499,53,0,0.4802263677120209,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,940,24,958,48,0,0.500158965587616,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,606,20,781,243,0,0.5348547101020813,1024,686
2c3a119f894fe91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c3a119f894fe91e.jpg,312,60,460,254,0,0.7536348700523376,1024,686
2c40714c2d61aaa8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c40714c2d61aaa8.jpg,424,281,499,351,0,0.44708797335624695,1024,768
2c40714c2d61aaa8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c40714c2d61aaa8.jpg,274,302,344,367,0,0.4560096859931946,1024,768
2c4165d6d99e6944.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4165d6d99e6944.jpg,419,335,700,678,0,0.4410518407821655,1024,694
2c4165d6d99e6944.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4165d6d99e6944.jpg,118,286,246,439,0,0.6528075933456421,1024,694
2c42920b764b16fa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c42920b764b16fa.jpg,118,304,187,369,0,0.3803063929080963,1024,768
2c42920b764b16fa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c42920b764b16fa.jpg,452,134,599,344,0,0.4243345856666565,1024,768
2c42920b764b16fa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c42920b764b16fa.jpg,766,79,912,276,0,0.8652815222740173,1024,768
2c4339d6bc8b43e4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4339d6bc8b43e4.jpg,124,488,254,582,0,0.25863105058670044,1024,768
2c44e7fb1bf95cd5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c44e7fb1bf95cd5.jpg,193,313,289,427,0,0.39373579621315,1024,768
2c44e7fb1bf95cd5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c44e7fb1bf95cd5.jpg,71,499,200,627,0,0.5046031475067139,1024,768
2c44e7fb1bf95cd5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c44e7fb1bf95cd5.jpg,572,476,701,629,0,0.5369342565536499,1024,768
