image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
2ba03e5e7f66ad45.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba03e5e7f66ad45.jpg,213,448,330,584,0,0.8143947720527649,1024,768
2ba4877aa889e43c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba4877aa889e43c.jpg,338,165,493,256,0,0.562448263168335,1024,768
2ba4cb2281af9064.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba4cb2281af9064.jpg,635,470,793,671,0,0.2570776343345642,1024,768
2ba4cb2281af9064.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba4cb2281af9064.jpg,930,529,1021,652,0,0.5012754201889038,1024,768
2ba4cedf86cfa8ca.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba4cedf86cfa8ca.jpg,186,197,401,452,0,0.685943067073822,683,1024
2ba5df35740b4890.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba5df35740b4890.jpg,459,8,766,311,0,0.3453543782234192,1024,683
2ba5df35740b4890.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba5df35740b4890.jpg,150,14,411,330,0,0.8305985927581787,1024,683
2ba90ef9e815b512.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba90ef9e815b512.jpg,410,310,484,409,0,0.2529085874557495,768,1024
2ba90ef9e815b512.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba90ef9e815b512.jpg,14,390,26,409,0,0.26948586106300354,768,1024
2ba90ef9e815b512.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba90ef9e815b512.jpg,50,388,62,404,0,0.2958871126174927,768,1024
2ba90ef9e815b512.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba90ef9e815b512.jpg,90,353,107,379,0,0.298281192779541,768,1024
2ba90ef9e815b512.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba90ef9e815b512.jpg,647,361,702,436,0,0.4588864743709564,768,1024
2ba90ef9e815b512.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba90ef9e815b512.jpg,507,316,557,387,0,0.4924635589122772,768,1024
2ba90ef9e815b512.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ba90ef9e815b512.jpg,572,368,623,437,0,0.5625651478767395,768,1024
2babf1006ff7f450.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2babf1006ff7f450.jpg,37,256,414,465,0,0.35652482509613037,768,1024
2babf1006ff7f450.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2babf1006ff7f450.jpg,640,88,720,193,0,0.8544275760650635,768,1024
2baf78a6f25a5db6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2baf78a6f25a5db6.jpg,930,347,948,369,0,0.29617592692375183,1024,765
2baf78a6f25a5db6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2baf78a6f25a5db6.jpg,955,340,979,368,0,0.32662513852119446,1024,765
2baf78a6f25a5db6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2baf78a6f25a5db6.jpg,984,343,1011,375,0,0.43748739361763,1024,765
2baf78a6f25a5db6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2baf78a6f25a5db6.jpg,39,209,212,448,0,0.5047413110733032,1024,765
2baf78a6f25a5db6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2baf78a6f25a5db6.jpg,788,350,834,402,0,0.5393936634063721,1024,765
2baf78a6f25a5db6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2baf78a6f25a5db6.jpg,574,351,615,398,0,0.5676342248916626,1024,765
2bb22488f7f3e994.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bb22488f7f3e994.jpg,579,48,924,461,0,0.8961765766143799,1024,803
2bbaa79e4cd25142.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bbaa79e4cd25142.jpg,450,175,666,414,0,0.4804435968399048,1024,768
2bbaa79e4cd25142.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bbaa79e4cd25142.jpg,0,8,297,560,0,0.6965301632881165,1024,768
2bbc3cfe7e0d6688.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bbc3cfe7e0d6688.jpg,523,170,672,323,0,0.8342214822769165,1024,683
2bbd0f471297a5fa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bbd0f471297a5fa.jpg,331,9,553,247,0,0.8021134734153748,1024,683
2bc2766a3baebb74.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc2766a3baebb74.jpg,883,105,1024,318,0,0.4507253170013428,1024,681
2bc2766a3baebb74.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc2766a3baebb74.jpg,225,111,303,219,0,0.5068174600601196,1024,681
2bc2766a3baebb74.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc2766a3baebb74.jpg,459,129,621,301,0,0.7875985503196716,1024,681
2bc2766a3baebb74.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc2766a3baebb74.jpg,780,15,911,159,0,0.8907249569892883,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,884,238,917,270,0,0.3966373801231384,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,649,194,721,277,0,0.4850514233112335,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,358,135,437,241,0,0.6613948941230774,1024,681
2bc36d77f0c12ea6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc36d77f0c12ea6.jpg,775,223,855,331,0,0.9251338839530945,1024,681
2bc953ffe0c7ee22.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc953ffe0c7ee22.jpg,659,24,884,242,0,0.282485693693161,1024,683
2bc953ffe0c7ee22.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc953ffe0c7ee22.jpg,269,95,472,304,0,0.36827775835990906,1024,683
2bc9cf53ba2c8fb4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc9cf53ba2c8fb4.jpg,23,349,200,526,0,0.28842106461524963,1024,683
2bc9cf53ba2c8fb4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc9cf53ba2c8fb4.jpg,638,146,845,346,0,0.3512798547744751,1024,683
2bc9cf53ba2c8fb4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bc9cf53ba2c8fb4.jpg,469,47,601,260,0,0.927850067615509,1024,683
2bdbc5dd9f4e55be.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdbc5dd9f4e55be.jpg,125,50,413,325,0,0.9016836881637573,681,1024
2bdc26b35957d80a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdc26b35957d80a.jpg,270,38,431,250,0,0.7653114199638367,683,1024
2bdde9e5d33a70c8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdde9e5d33a70c8.jpg,484,658,523,709,0,0.3572952449321747,683,1024
2bdde9e5d33a70c8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdde9e5d33a70c8.jpg,633,751,659,790,0,0.3666539192199707,683,1024
2bdde9e5d33a70c8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bdde9e5d33a70c8.jpg,55,455,125,554,0,0.41012048721313477,683,1024
2bddf87c7df47496.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bddf87c7df47496.jpg,6,466,22,489,0,0.3588191568851471,683,1024
2bddf87c7df47496.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bddf87c7df47496.jpg,347,182,506,350,0,0.6564172506332397,683,1024
2be14e8d1cedd872.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be14e8d1cedd872.jpg,846,357,926,464,0,0.3442287743091583,1024,685
2be14e8d1cedd872.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be14e8d1cedd872.jpg,966,362,1024,505,0,0.7150794863700867,1024,685
2be14e8d1cedd872.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be14e8d1cedd872.jpg,399,50,629,338,0,0.8656050562858582,1024,685
2be1c0fd46d190a6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be1c0fd46d190a6.jpg,638,176,860,374,0,0.3457026481628418,1024,765
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,550,86,675,223,0,0.8425884246826172,1024,683
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,379,86,501,226,0,0.8671957850456238,1024,683
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,722,137,845,279,0,0.9003504514694214,1024,683
2be7ae48cfc73b66.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2be7ae48cfc73b66.jpg,143,127,283,279,0,0.9088799357414246,1024,683
2beb277649bd3b1a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2beb277649bd3b1a.jpg,62,364,116,450,0,0.36387452483177185,1024,768
2beb277649bd3b1a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2beb277649bd3b1a.jpg,754,418,887,543,0,0.49929293990135193,1024,768
2beb277649bd3b1a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2beb277649bd3b1a.jpg,128,406,251,504,0,0.5397742390632629,1024,768
2bee1a1d5ab9a8d0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bee1a1d5ab9a8d0.jpg,40,4,184,106,0,0.33165544271469116,721,1024
2bee1a1d5ab9a8d0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bee1a1d5ab9a8d0.jpg,351,34,635,375,0,0.4471197724342346,721,1024
2bef8cea6ea0f6aa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bef8cea6ea0f6aa.jpg,91,65,461,454,0,0.7508484125137329,686,1024
2bef90166f79b628.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bef90166f79b628.jpg,501,59,809,374,0,0.8760164976119995,1024,761
2befee16bf538d50.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2befee16bf538d50.jpg,346,167,566,459,0,0.6666432619094849,1024,683
2bf02c509ee403ba.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf02c509ee403ba.jpg,593,90,690,227,0,0.4182679355144501,1024,768
2bf02c509ee403ba.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf02c509ee403ba.jpg,209,130,379,302,0,0.6066862940788269,1024,768
2bf16f642fe8f0b3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf16f642fe8f0b3.jpg,814,229,893,310,0,0.5994437336921692,1024,768
2bf279341b890675.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf279341b890675.jpg,270,51,623,440,0,0.7753853797912598,768,1024
2bf67140c6b232aa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf67140c6b232aa.jpg,545,91,758,389,0,0.6571892499923706,1024,678
2bf67140c6b232aa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bf67140c6b232aa.jpg,111,133,394,387,0,0.8509515523910522,1024,678
2bfd02bce5456b93.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bfd02bce5456b93.jpg,1,483,139,635,0,0.7637046575546265,1024,768
2bfd02bce5456b93.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bfd02bce5456b93.jpg,498,384,634,502,0,0.7788546085357666,1024,768
2bff3d6d1fccfcde.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2bff3d6d1fccfcde.jpg,626,152,754,284,0,0.8726608753204346,1024,768
2c00b57e1f96b9d6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c00b57e1f96b9d6.jpg,472,159,516,210,0,0.527762770652771,1024,768
2c02e00f4b1096a6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c02e00f4b1096a6.jpg,47,47,383,419,0,0.7212519645690918,1024,683
2c02e00f4b1096a6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c02e00f4b1096a6.jpg,603,75,1014,564,0,0.8068126440048218,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,921,52,955,89,0,0.3433939516544342,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,549,75,698,271,0,0.3988303244113922,1024,683
2c068a9c92bbfa64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c068a9c92bbfa64.jpg,737,106,880,281,0,0.7576531171798706,1024,683
2c07a9d32f033a15.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07a9d32f033a15.jpg,393,202,560,396,0,0.2666206359863281,1024,768
2c07a9d32f033a15.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07a9d32f033a15.jpg,188,264,305,364,0,0.2840353846549988,1024,768
2c07a9d32f033a15.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07a9d32f033a15.jpg,0,229,68,340,0,0.6009892821311951,1024,768
2c07a9d32f033a15.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07a9d32f033a15.jpg,94,289,158,348,0,0.6235454678535461,1024,768
2c07ef95ed19fa10.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c07ef95ed19fa10.jpg,89,403,207,552,0,0.8718040585517883,782,1024
2c098db1f8515d73.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c098db1f8515d73.jpg,340,221,473,401,0,0.7148067355155945,1024,640
2c098db1f8515d73.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c098db1f8515d73.jpg,663,266,796,469,0,0.756216287612915,1024,640
2c098db1f8515d73.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c098db1f8515d73.jpg,214,257,316,414,0,0.9583418965339661,1024,640
2c0b211e4c515af6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c0b211e4c515af6.jpg,307,261,444,402,0,0.849618673324585,1024,768
2c0b211e4c515af6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c0b211e4c515af6.jpg,503,235,633,344,0,0.8893750905990601,1024,768
2c104e2fbbb0b6d4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c104e2fbbb0b6d4.jpg,777,161,948,350,0,0.5795459151268005,1024,683
2c104e2fbbb0b6d4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c104e2fbbb0b6d4.jpg,69,156,278,367,0,0.7623184323310852,1024,683
2c104e2fbbb0b6d4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c104e2fbbb0b6d4.jpg,449,122,619,296,0,0.8304302096366882,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,449,69,615,276,0,0.30223676562309265,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,959,272,992,307,0,0.32784873247146606,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,6,202,127,313,0,0.33494967222213745,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,614,113,834,302,0,0.3621000647544861,1024,683
2c13a1ddcfa89d64.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c13a1ddcfa89d64.jpg,170,114,399,360,0,0.8578891158103943,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,740,151,767,188,0,0.25995370745658875,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,620,155,652,195,0,0.3453262746334076,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,443,180,492,243,0,0.3462330400943756,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,817,178,850,221,0,0.766868531703949,1024,683
2c143bc00bd421e3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c143bc00bd421e3.jpg,266,194,393,311,0,0.8800121545791626,1024,683
2c14b03f08eed9e5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c14b03f08eed9e5.jpg,239,45,454,252,0,0.7699111700057983,1024,768
2c1504039e123dd0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1504039e123dd0.jpg,343,25,439,151,0,0.9737504720687866,685,1024
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,485,56,571,189,0,0.7931147813796997,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,825,88,925,221,0,0.9012485146522522,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,154,156,272,281,0,0.9096384048461914,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,638,90,733,212,0,0.9248917698860168,1024,688
2c163b634003a86c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c163b634003a86c.jpg,355,100,449,221,0,0.9441577196121216,1024,688
2c16d5e365b47795.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c16d5e365b47795.jpg,488,276,575,389,0,0.7714946866035461,1024,683
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,798,277,868,352,0,0.2602322995662689,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,109,287,143,339,0,0.3129045367240906,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,511,302,564,375,0,0.35667484998703003,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,321,291,393,406,0,0.3652958273887634,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,884,206,901,233,0,0.3981529474258423,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,601,378,771,525,0,0.5443884134292603,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,836,174,869,229,0,0.6321536302566528,1024,768
2c1bf7d9910e74e8.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c1bf7d9910e74e8.jpg,126,320,217,438,0,0.6533631682395935,1024,768
2c2025fbd0df805e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2025fbd0df805e.jpg,220,130,443,406,0,0.2866973876953125,1024,1017
2c2025fbd0df805e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2025fbd0df805e.jpg,433,79,629,369,0,0.5064989328384399,1024,1017
2c2025fbd0df805e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2025fbd0df805e.jpg,619,115,892,410,0,0.8441040515899658,1024,1017
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,514,432,581,491,0,0.3672317862510681,768,1024
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,462,440,487,475,0,0.36874476075172424,768,1024
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,112,386,177,448,0,0.4786117672920227,768,1024
2c20a300f933b458.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c20a300f933b458.jpg,234,285,313,387,0,0.7254317998886108,768,1024
2c235c9ca0a4af4c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c235c9ca0a4af4c.jpg,380,293,466,396,0,0.7088066935539246,1024,683
2c235c9ca0a4af4c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c235c9ca0a4af4c.jpg,661,205,737,303,0,0.8613853454589844,1024,683
2c2a20fd20c1fea3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2a20fd20c1fea3.jpg,364,187,504,351,0,0.847923219203949,683,1024
2c2b33720e79352a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c2b33720e79352a.jpg,164,13,380,246,0,0.3718010187149048,1024,683
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,668,334,692,366,0,0.25389549136161804,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,758,325,773,345,0,0.3138859272003174,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,316,331,348,361,0,0.37912917137145996,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,183,325,201,351,0,0.44866228103637695,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,339,262,350,275,0,0.4501437544822693,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,946,285,964,305,0,0.4536724090576172,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,254,344,283,370,0,0.4770967662334442,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,401,326,448,371,0,0.5468274354934692,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,689,347,734,404,0,0.5522297620773315,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,814,325,860,379,0,0.5581340789794922,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,523,344,588,391,0,0.5681191682815552,1024,684
2c323425da72e97c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c323425da72e97c.jpg,954,338,982,374,0,0.6312785148620605,1024,684
2c327d726d735ee2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c327d726d735ee2.jpg,289,0,372,107,0,0.4818456172943115,1024,768
2c327d726d735ee2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c327d726d735ee2.jpg,323,137,472,361,0,0.7983841896057129,1024,768
2c350dee243c1c6e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c350dee243c1c6e.jpg,732,97,964,315,0,0.2607935667037964,1024,683
2c365048109c5c4e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c365048109c5c4e.jpg,534,127,608,249,0,0.3075792193412781,1024,678
2c365048109c5c4e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c365048109c5c4e.jpg,175,253,283,400,0,0.3361267149448395,1024,678
2c365048109c5c4e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c365048109c5c4e.jpg,187,408,275,524,0,0.5272718071937561,1024,678
